age,marital,education,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
38,married,basic.9y,no,no,telephone,192,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
38,single,university.degree,yes,yes,cellular,572,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
46,married,high.school,no,no,telephone,428,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
46,married,high.school,yes,no,telephone,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
36,married,basic.9y,no,no,cellular,853,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,single,basic.9y,no,no,telephone,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
33,single,university.degree,yes,no,cellular,152,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
39,married,university.degree,yes,no,cellular,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
51,married,basic.4y,no,no,cellular,145,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
31,single,professional.course,yes,no,telephone,256,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
49,married,high.school,no,no,cellular,565,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
30,married,basic.4y,no,no,cellular,209,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
37,married,high.school,yes,no,telephone,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
48,married,university.degree,no,no,cellular,218,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
41,married,basic.9y,yes,no,telephone,83,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
47,married,basic.9y,no,no,telephone,83,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,divorced,high.school,no,yes,cellular,159,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
29,married,basic.6y,yes,yes,telephone,286,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
46,married,basic.9y,yes,no,cellular,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
43,married,professional.course,yes,no,telephone,274,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
58,married,basic.4y,no,no,cellular,454,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,married,high.school,no,no,cellular,52,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,married,basic.6y,yes,no,cellular,135,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
37,single,professional.course,no,no,cellular,462,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
44,married,university.degree,no,yes,telephone,19,17,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,single,high.school,yes,yes,cellular,559,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
39,married,university.degree,no,no,telephone,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
42,married,basic.4y,yes,yes,cellular,36,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
31,married,university.degree,no,no,cellular,245,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
36,married,professional.course,yes,yes,telephone,236,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,single,university.degree,yes,no,cellular,118,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
51,married,professional.course,yes,no,cellular,51,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
55,divorced,professional.course,no,no,cellular,700,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,single,basic.9y,no,no,telephone,58,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
44,married,basic.6y,no,no,cellular,212,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
26,single,high.school,no,no,telephone,278,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
51,married,basic.9y,yes,no,cellular,109,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
62,single,university.degree,yes,yes,cellular,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
32,single,basic.4y,yes,no,cellular,813,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
41,married,professional.course,yes,no,telephone,591,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
28,married,high.school,yes,no,cellular,61,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
39,married,basic.6y,no,no,telephone,66,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,married,professional.course,yes,no,cellular,63,5,999,1,failure,-2.9,92.963,-40.8,1.224,5076.2,0
41,married,high.school,no,yes,telephone,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,married,high.school,yes,yes,cellular,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,married,basic.6y,yes,no,cellular,153,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
58,married,professional.course,no,no,telephone,44,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,married,university.degree,yes,yes,telephone,91,4,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
49,married,university.degree,no,no,cellular,1036,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
54,married,basic.6y,no,no,telephone,211,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
36,married,high.school,no,no,telephone,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
52,single,university.degree,no,no,telephone,353,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
33,married,high.school,no,no,cellular,220,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,married,university.degree,yes,yes,telephone,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
42,married,basic.4y,yes,no,cellular,361,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
60,married,basic.6y,no,no,cellular,79,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
31,single,university.degree,yes,no,cellular,202,4,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,1
32,single,university.degree,yes,no,telephone,93,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
50,married,unknown,yes,no,telephone,124,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,divorced,high.school,yes,no,cellular,136,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27,married,high.school,no,no,cellular,84,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
33,divorced,basic.9y,unknown,unknown,cellular,385,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
27,single,university.degree,no,no,cellular,227,1,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,1
52,married,university.degree,no,no,cellular,278,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
31,married,basic.9y,yes,no,telephone,151,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
54,married,basic.4y,yes,no,cellular,523,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
41,married,basic.6y,yes,no,telephone,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
34,single,university.degree,no,yes,cellular,164,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,single,university.degree,no,no,cellular,64,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
47,married,basic.4y,no,no,cellular,134,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,married,high.school,no,no,cellular,292,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,1
36,married,university.degree,yes,no,cellular,191,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,single,basic.6y,no,no,cellular,520,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
28,single,university.degree,yes,no,cellular,368,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0
53,married,professional.course,yes,no,cellular,190,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
47,married,high.school,yes,no,cellular,247,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
38,married,basic.9y,yes,no,cellular,188,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,single,high.school,yes,no,cellular,281,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
33,married,university.degree,no,no,telephone,266,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
58,divorced,university.degree,yes,no,cellular,75,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
41,divorced,high.school,yes,no,telephone,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
47,divorced,high.school,yes,no,cellular,56,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,married,unknown,no,no,telephone,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
56,married,university.degree,yes,no,cellular,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,married,high.school,yes,no,telephone,290,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
86,married,professional.course,no,no,telephone,343,2,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,1
34,married,university.degree,no,no,cellular,183,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
40,married,high.school,yes,no,cellular,144,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
26,single,high.school,no,no,cellular,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0
24,single,professional.course,yes,no,cellular,55,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
51,married,high.school,no,no,cellular,72,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,married,university.degree,yes,no,cellular,193,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
40,divorced,high.school,no,no,telephone,456,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
27,single,high.school,no,no,cellular,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
55,divorced,professional.course,no,yes,telephone,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,married,high.school,yes,no,cellular,399,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
57,divorced,basic.9y,no,no,cellular,117,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
25,single,basic.9y,yes,no,cellular,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,single,basic.9y,yes,no,cellular,501,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1
33,single,professional.course,no,no,cellular,97,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37,single,basic.9y,no,no,cellular,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
21,single,university.degree,yes,no,cellular,379,3,6,1,success,-3,92.713,-33,0.71,5023.5,1
27,single,professional.course,yes,no,cellular,392,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
55,married,basic.9y,no,yes,cellular,296,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1
40,married,basic.9y,yes,no,telephone,34,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,married,basic.9y,yes,no,cellular,219,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
29,married,high.school,yes,no,cellular,556,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
52,married,university.degree,no,no,cellular,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
47,single,professional.course,yes,no,cellular,396,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38,married,high.school,no,no,telephone,483,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
59,married,high.school,yes,no,cellular,85,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,0
53,divorced,basic.4y,no,no,telephone,193,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
59,married,basic.4y,no,no,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,single,university.degree,yes,no,cellular,184,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
47,single,basic.9y,yes,no,cellular,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,married,basic.4y,no,no,cellular,116,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1
36,single,university.degree,no,no,cellular,406,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
39,married,basic.4y,yes,no,telephone,54,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,single,basic.4y,yes,yes,telephone,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
36,married,high.school,yes,no,cellular,630,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
46,single,professional.course,yes,no,telephone,8,1,999,0,nonexistent,-0.1,93.2,-42,3.879,5195.8,0
41,married,unknown,no,no,telephone,529,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
28,single,university.degree,yes,no,telephone,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
28,single,high.school,yes,no,telephone,240,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
58,divorced,professional.course,no,no,cellular,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,married,high.school,yes,no,cellular,728,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,1
56,married,university.degree,no,yes,telephone,1697,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,1
43,single,professional.course,yes,no,telephone,138,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
48,married,professional.course,yes,yes,telephone,12,24,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
44,married,university.degree,yes,no,cellular,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,married,basic.4y,no,no,cellular,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
54,married,university.degree,yes,yes,cellular,215,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1
34,single,university.degree,yes,no,telephone,182,2,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
41,married,high.school,no,no,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,married,university.degree,yes,no,telephone,120,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
44,single,university.degree,yes,no,telephone,124,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
27,single,university.degree,yes,no,cellular,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
49,married,university.degree,no,yes,cellular,185,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
36,married,basic.4y,no,no,cellular,753,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
33,single,university.degree,yes,no,cellular,359,2,999,0,nonexistent,-2.9,92.469,-33.6,1.018,5076.2,0
32,married,basic.9y,yes,yes,cellular,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
33,married,basic.9y,no,no,cellular,428,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
42,single,university.degree,no,no,cellular,268,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1
44,married,university.degree,yes,no,cellular,250,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,married,university.degree,no,yes,telephone,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
45,married,basic.6y,yes,no,telephone,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
41,married,university.degree,no,no,cellular,213,1,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,1
32,married,basic.4y,yes,no,cellular,292,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
54,single,university.degree,no,no,telephone,594,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
38,divorced,unknown,no,no,telephone,362,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
46,married,professional.course,yes,no,telephone,77,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
38,single,university.degree,yes,yes,telephone,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
51,married,basic.4y,yes,no,cellular,77,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
47,divorced,university.degree,yes,yes,cellular,336,1,15,3,failure,-1.8,93.876,-40,0.688,5008.7,1
27,single,high.school,yes,no,cellular,108,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
59,divorced,basic.4y,yes,no,cellular,254,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,single,university.degree,yes,no,cellular,102,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
29,divorced,high.school,no,no,cellular,150,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
40,married,university.degree,no,no,cellular,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,married,basic.4y,yes,no,telephone,61,23,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
27,married,university.degree,yes,no,cellular,459,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
42,married,high.school,yes,yes,cellular,302,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
42,married,university.degree,yes,no,cellular,75,2,4,1,success,-0.1,93.2,-42,4.076,5195.8,0
60,married,university.degree,yes,no,cellular,558,1,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,0
29,divorced,high.school,no,no,cellular,191,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,divorced,high.school,yes,no,telephone,160,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,1
31,single,high.school,yes,yes,telephone,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,divorced,high.school,yes,yes,telephone,88,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
43,married,unknown,yes,no,cellular,355,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
32,married,high.school,no,no,cellular,104,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
38,married,unknown,no,no,cellular,618,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35,single,unknown,yes,yes,cellular,408,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
57,married,university.degree,no,no,cellular,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,married,university.degree,no,no,telephone,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
46,married,basic.4y,no,yes,telephone,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,married,university.degree,yes,yes,cellular,82,6,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
45,married,high.school,no,no,telephone,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
42,married,basic.4y,no,no,cellular,306,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
32,single,basic.9y,yes,no,telephone,302,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
50,married,professional.course,yes,yes,cellular,151,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
36,married,basic.6y,no,no,telephone,183,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
52,married,basic.4y,no,yes,telephone,79,19,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
36,single,university.degree,no,yes,cellular,35,11,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
26,single,university.degree,no,no,telephone,1087,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1
56,married,basic.4y,yes,no,telephone,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
39,married,basic.6y,no,no,telephone,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
39,married,high.school,no,no,cellular,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
43,single,university.degree,yes,no,telephone,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35,married,university.degree,yes,no,cellular,63,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
43,married,high.school,no,no,cellular,41,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53,single,basic.4y,yes,no,cellular,107,3,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1
53,divorced,university.degree,yes,no,cellular,172,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
57,married,university.degree,no,no,cellular,38,15,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
57,married,basic.9y,yes,no,cellular,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
44,divorced,basic.6y,no,no,cellular,877,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1
26,single,high.school,yes,no,telephone,223,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,single,university.degree,yes,no,cellular,287,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,0
49,divorced,university.degree,yes,yes,cellular,133,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
25,single,basic.9y,yes,no,cellular,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,married,university.degree,yes,no,cellular,809,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1
28,single,high.school,no,no,telephone,280,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0
30,single,university.degree,no,yes,cellular,39,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
56,divorced,university.degree,no,yes,cellular,13,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
43,married,university.degree,no,no,cellular,97,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
57,married,unknown,yes,no,telephone,529,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,married,professional.course,yes,no,telephone,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,single,basic.6y,yes,no,cellular,423,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,married,unknown,yes,yes,cellular,171,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
39,married,high.school,yes,no,cellular,116,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
33,married,high.school,no,no,cellular,207,3,15,1,success,-2.9,92.201,-31.4,0.825,5076.2,1
50,married,basic.4y,yes,no,cellular,175,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
33,married,high.school,no,no,telephone,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,married,basic.9y,no,yes,telephone,920,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
33,married,basic.4y,no,no,telephone,21,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
27,single,high.school,no,no,cellular,253,1,999,2,failure,-1.1,94.601,-49.5,0.982,4963.6,1
