id,canton,property_type,living_area_m2,rooms,year_built,distance_center_km,energy_label,purchase_price,household_income,age,employment,years_client,loan_amount,rate_type,fixed_years,interest_rate,amortisation,origination_year,ltv,affordability,actual_burden,trouble_36m,reminders_sent
M09579,AG,house,140.0,5.0,1926,22.4,E,604000.0,88800.0,31,employed,6,450000.0,saron,0,0.75,indirect,2020,0.745,0.357,0.038,1,2
M09580,BE,apartment,90.0,4.0,1938,2.0,E,572000.0,119300.0,30,employed,8,350000.0,fixed,5,1.04,indirect,2020,0.612,0.195,0.0305,0,0
M09581,ZH,house,138.0,5.5,1986,21.8,D,1045000.0,192700.0,49,employed,14,784000.0,saron,0,0.9,indirect,2020,0.75,0.288,0.0366,0,0
M09582,LU,apartment,91.0,3.0,1912,11.2,G,661000.0,123000.0,54,employed,1,463000.0,fixed,10,1.3,indirect,2020,0.7,0.254,0.0489,0,0
M09583,AG,house,192.0,6.5,1999,11.5,D,1219000.0,152400.0,33,employed,3,677000.0,fixed,5,1.05,direct,2021,0.555,0.302,0.0466,0,0
M09584,TG,apartment,68.0,3.0,2021,23.5,B,330000.0,73100.0,53,employed,3,225000.0,saron,0,1.64,indirect,2022,0.682,0.204,0.0505,0,0
M09585,BE,apartment,86.0,3.5,2005,17.3,C,399000.0,100700.0,38,employed,8,289000.0,fixed,10,1.11,direct,2021,0.724,0.198,0.0319,0,0
M09586,LU,apartment,84.0,3.0,2015,0.3,A,683000.0,124900.0,48,employed,3,439000.0,saron,0,1.57,direct,2022,0.643,0.23,0.0552,0,0
M09587,ZH,apartment,110.0,3.5,1908,2.1,F,1102000.0,204200.0,44,self_employed,5,796000.0,fixed,5,1.04,direct,2019,0.722,0.269,0.0405,0,0
M09588,AG,apartment,131.0,4.5,2000,6.0,A,887000.0,185400.0,25,self_employed,4,701000.0,saron,0,0.99,direct,2020,0.79,0.276,0.0374,1,8
M09589,SG,apartment,129.0,4.0,1976,1.8,B,927000.0,169800.0,34,self_employed,27,633000.0,fixed,5,2.11,direct,2022,0.683,0.247,0.0787,0,0
M09590,ZH,apartment,140.0,5.5,1993,1.2,B,1106000.0,169100.0,46,employed,14,774000.0,fixed,10,1.37,indirect,2019,0.7,0.309,0.0627,0,0
M09591,TG,house,107.0,3.5,1910,17.0,E,574000.0,82900.0,48,employed,2,411000.0,fixed,5,1.08,indirect,2020,0.716,0.34,0.0535,0,0
M09592,AG,house,138.0,4.5,1920,3.9,C,828000.0,132300.0,38,employed,3,439000.0,fixed,10,1.25,direct,2020,0.53,0.228,0.0415,0,1
M09593,ZH,apartment,89.0,2.0,1918,24.8,F,480000.0,183400.0,56,employed,4,320000.0,saron,0,1.07,indirect,2019,0.667,0.113,0.0187,0,0
M09594,AG,apartment,94.0,4.0,1991,5.6,B,606000.0,114000.0,38,self_employed,4,251000.0,fixed,5,2.29,direct,2022,0.414,0.163,0.0504,0,0
M09595,ZH,house,125.0,4.5,2022,0.9,A,1799000.0,191300.0,39,self_employed,2,1261000.0,saron,0,1.02,direct,2019,0.701,0.445,0.0672,1,4
M09596,LU,apartment,81.0,2.0,1980,1.3,A,697000.0,89900.0,41,employed,20,469000.0,fixed,5,2.22,direct,2022,0.673,0.342,0.1158,0,0
M09597,ZH,apartment,65.0,2.5,1976,1.1,B,661000.0,137000.0,25,employed,5,510000.0,fixed,5,0.99,direct,2020,0.772,0.268,0.0369,0,0
M09598,TG,house,126.0,4.5,1911,4.2,F,872000.0,215500.0,38,employed,2,785000.0,fixed,5,2.39,indirect,2022,0.9,0.286,0.0871,0,1
M09599,SO,house,190.0,7.5,2016,6.7,A,1270000.0,120900.0,48,self_employed,4,875000.0,fixed,5,1.19,direct,2019,0.689,0.483,0.0861,0,2
M09600,SG,apartment,146.0,5.0,1954,16.0,E,582000.0,136200.0,36,employed,1,524000.0,fixed,5,1.03,direct,2020,0.9,0.302,0.0396,0,0
M09601,AG,apartment,66.0,2.0,2013,14.7,A,403000.0,125000.0,52,employed,6,284000.0,fixed,10,1.36,direct,2019,0.705,0.154,0.0309,0,0
M09602,SG,apartment,103.0,4.0,1994,1.1,A,744000.0,131100.0,45,self_employed,7,525000.0,saron,0,0.65,indirect,2021,0.706,0.272,0.026,1,2
M09603,ZH,house,151.0,6.5,1971,0.3,D,1601000.0,151300.0,52,employed,1,1235000.0,saron,0,0.96,indirect,2021,0.771,0.588,0.0784,0,0
M09604,ZH,apartment,116.0,4.5,1916,3.5,E,1070000.0,146900.0,35,employed,1,805000.0,fixed,10,2.73,direct,2022,0.752,0.388,0.1496,0,0
M09605,ZH,apartment,63.0,2.5,1933,7.8,C,573000.0,168500.0,65,employed,5,289000.0,saron,0,0.83,indirect,2019,0.504,0.12,0.0142,0,0
M09606,LU,apartment,64.0,2.5,2010,21.9,A,406000.0,132600.0,41,employed,14,307000.0,fixed,10,1.23,indirect,2020,0.756,0.165,0.0285,0,1
M09607,ZH,house,193.0,7.0,2022,24.2,B,1646000.0,260800.0,56,employed,4,997000.0,fixed,5,2.45,indirect,2022,0.606,0.254,0.0937,0,1
M09608,BE,apartment,83.0,3.0,1951,8.3,D,420000.0,79300.0,41,employed,12,297000.0,saron,0,0.97,indirect,2020,0.707,0.255,0.0363,0,0
M09609,AG,apartment,205.0,8.0,1932,1.1,C,1312000.0,192500.0,62,employed,5,813000.0,fixed,10,1.47,direct,2020,0.62,0.279,0.0621,0,0
M09610,ZH,apartment,75.0,3.5,1941,5.3,B,709000.0,93800.0,42,employed,4,316000.0,saron,0,0.83,indirect,2020,0.446,0.244,0.028,0,0
M09611,BE,apartment,125.0,4.5,1979,2.8,D,820000.0,72400.0,50,employed,5,462000.0,fixed,10,1.25,direct,2020,0.563,0.432,0.0798,0,0
M09612,AG,house,168.0,5.5,1983,1.0,A,1164000.0,194800.0,35,employed,1,996000.0,fixed,5,1.19,direct,2019,0.856,0.391,0.0608,1,3
M09613,LU,apartment,125.0,3.5,1920,2.3,D,927000.0,107000.0,46,employed,6,601000.0,fixed,10,1.32,indirect,2021,0.648,0.367,0.0741,0,0
M09614,ZH,house,106.0,5.0,1907,3.7,F,1199000.0,186200.0,31,employed,3,832000.0,fixed,5,2.32,direct,2022,0.694,0.3,0.1037,0,0
M09615,LU,house,169.0,6.0,2006,8.6,A,1455000.0,259800.0,64,employed,5,664000.0,fixed,10,1.3,direct,2021,0.456,0.184,0.0332,1,3
M09616,BE,apartment,71.0,3.5,2012,3.6,A,482000.0,100600.0,46,employed,14,370000.0,fixed,5,1.22,indirect,2019,0.768,0.264,0.0449,0,0
M09617,SO,apartment,133.0,5.0,1923,22.4,D,434000.0,138700.0,44,self_employed,3,311000.0,saron,0,1.69,indirect,2022,0.717,0.154,0.0379,0,0
M09618,AG,apartment,81.0,2.0,1969,23.5,E,381000.0,122100.0,62,employed,7,267000.0,fixed,10,1.53,direct,2021,0.701,0.148,0.0335,1,2
M09619,LU,house,179.0,7.5,2001,3.6,B,1384000.0,227000.0,45,employed,5,1045000.0,fixed,10,1.33,direct,2019,0.755,0.327,0.0612,0,0
M09620,ZH,apartment,90.0,3.5,1998,31.0,C,569000.0,130600.0,52,employed,5,450000.0,fixed,5,1.06,direct,2020,0.791,0.252,0.0365,0,1
M09621,AG,house,138.0,5.0,1917,7.4,G,985000.0,214700.0,62,employed,8,844000.0,fixed,5,1.2,direct,2021,0.857,0.301,0.0472,0,1
M09622,ZH,house,153.0,4.0,1918,10.4,E,1368000.0,113900.0,45,employed,2,942000.0,saron,0,0.8,direct,2021,0.689,0.551,0.0662,0,0
M09623,SO,apartment,70.0,2.5,2010,11.5,A,331000.0,95700.0,50,employed,10,267000.0,fixed,5,1.19,direct,2021,0.807,0.206,0.0332,0,0
M09624,ZH,house,208.0,7.0,1933,2.1,D,1813000.0,237300.0,46,employed,6,1242000.0,saron,0,0.87,indirect,2020,0.685,0.347,0.0455,0,0
M09625,LU,apartment,77.0,3.0,2014,2.4,C,611000.0,162900.0,37,self_employed,8,366000.0,saron,0,0.91,direct,2019,0.599,0.15,0.0204,0,0
M09626,TG,apartment,133.0,4.5,1981,0.4,D,831000.0,236600.0,52,employed,4,433000.0,fixed,5,1.03,direct,2020,0.521,0.127,0.0188,0,0
M09627,ZH,house,130.0,5.0,1947,3.9,E,1256000.0,177500.0,55,self_employed,8,757000.0,fixed,10,1.28,direct,2021,0.603,0.284,0.0546,0,0
M09628,ZH,apartment,90.0,2.5,1968,17.9,C,629000.0,176200.0,43,employed,7,425000.0,fixed,5,1.3,direct,2021,0.676,0.158,0.0314,0,0
M09629,LU,house,134.0,4.5,1941,4.1,E,1122000.0,117000.0,28,employed,3,645000.0,fixed,10,1.27,direct,2020,0.575,0.372,0.07,0,3
M09630,ZH,apartment,69.0,3.0,1940,10.6,C,617000.0,92300.0,55,employed,2,450000.0,saron,0,1.08,direct,2021,0.729,0.339,0.0527,0,0
M09631,BE,apartment,84.0,3.5,1973,4.1,D,572000.0,126300.0,51,self_employed,5,343000.0,saron,0,1.6,indirect,2022,0.6,0.181,0.0435,0,0
M09632,BE,house,147.0,6.0,1967,0.5,E,1031000.0,231300.0,50,employed,6,767000.0,fixed,5,1.23,direct,2020,0.744,0.233,0.0408,0,0
M09633,ZH,apartment,92.0,4.0,1969,3.8,C,768000.0,92000.0,39,employed,3,467000.0,fixed,10,1.14,direct,2021,0.608,0.337,0.0579,0,0
M09634,SG,apartment,99.0,2.5,2008,8.5,B,691000.0,115700.0,42,employed,2,516000.0,saron,0,0.78,direct,2019,0.747,0.315,0.0348,0,0
M09635,SO,apartment,95.0,2.5,2002,20.5,A,395000.0,104600.0,48,employed,18,336000.0,fixed,5,2.42,indirect,2022,0.851,0.245,0.0777,0,0
M09636,AG,house,131.0,3.5,2002,2.3,B,1011000.0,112700.0,45,self_employed,3,608000.0,fixed,10,1.19,indirect,2019,0.601,0.359,0.0642,0,0
M09637,ZH,apartment,112.0,4.0,1922,2.3,D,1003000.0,168800.0,45,employed,5,527000.0,fixed,10,2.31,direct,2022,0.525,0.216,0.0721,0,1
M09638,SG,house,154.0,5.5,1906,2.7,E,1308000.0,106800.0,32,employed,6,1129000.0,saron,0,0.95,direct,2021,0.863,0.811,0.1004,1,2
M09639,BE,apartment,108.0,4.0,2016,1.8,B,648000.0,138700.0,34,employed,2,487000.0,saron,0,0.93,direct,2020,0.752,0.249,0.0327,0,0
M09640,BE,apartment,93.0,3.5,2013,2.6,A,532000.0,155200.0,53,employed,8,370000.0,fixed,5,2.14,direct,2022,0.695,0.16,0.051,0,0
M09641,SO,house,158.0,6.0,1932,18.2,E,533000.0,112400.0,60,employed,3,364000.0,fixed,10,1.42,direct,2021,0.683,0.214,0.046,0,1
M09642,ZH,apartment,103.0,4.0,1967,8.7,E,839000.0,215500.0,52,employed,4,568000.0,fixed,10,1.27,indirect,2021,0.677,0.173,0.0335,0,0
M09643,BE,apartment,107.0,4.0,1937,12.8,D,421000.0,122800.0,64,employed,3,227000.0,fixed,10,1.1,indirect,2021,0.539,0.127,0.0203,0,0
M09644,TG,apartment,108.0,4.0,1962,19.2,D,363000.0,145200.0,56,self_employed,2,187000.0,fixed,10,1.24,direct,2020,0.515,0.089,0.016,0,0
M09645,ZH,apartment,125.0,4.5,1904,1.3,F,1416000.0,94800.0,44,employed,4,849000.0,fixed,10,1.28,direct,2021,0.6,0.597,0.1146,0,0
M09646,ZH,house,153.0,5.0,1952,4.4,C,1688000.0,249500.0,57,employed,7,1122000.0,fixed,10,1.3,direct,2019,0.665,0.293,0.0585,0,0
M09647,SO,house,124.0,5.0,1944,11.5,C,503000.0,118700.0,34,employed,23,315000.0,fixed,5,1.16,direct,2020,0.626,0.175,0.0308,0,1
M09648,ZH,apartment,84.0,4.5,2002,1.6,B,1055000.0,222500.0,34,employed,3,784000.0,fixed,5,1.28,indirect,2021,0.743,0.248,0.0451,0,0
M09649,ZH,apartment,66.0,3.0,1977,11.2,C,635000.0,120500.0,45,employed,0,501000.0,fixed,10,1.42,direct,2019,0.789,0.304,0.059,0,0
M09650,ZH,apartment,111.0,3.0,2003,6.4,B,867000.0,143400.0,44,employed,2,651000.0,saron,0,0.9,indirect,2020,0.751,0.321,0.0409,0,0
M09651,ZH,apartment,78.0,3.5,1922,0.7,E,807000.0,251100.0,44,self_employed,8,692000.0,fixed,5,2.12,direct,2022,0.857,0.211,0.0584,0,0
M09652,AG,apartment,83.0,2.0,1963,4.0,C,566000.0,106500.0,55,employed,15,404000.0,fixed,10,2.64,direct,2022,0.714,0.26,0.1001,0,0
M09653,SG,house,207.0,8.0,1901,13.3,F,1018000.0,172100.0,35,self_employed,11,674000.0,fixed,5,1.96,direct,2022,0.662,0.255,0.0768,0,0
M09654,ZH,house,158.0,5.5,2002,22.7,B,1187000.0,247800.0,42,employed,2,718000.0,saron,0,0.95,indirect,2020,0.605,0.193,0.0275,0,0
M09655,BE,apartment,128.0,5.0,1992,3.5,A,838000.0,60500.0,53,self_employed,2,490000.0,saron,0,0.83,direct,2020,0.585,0.543,0.0672,1,6
M09656,TG,house,160.0,5.0,2018,0.3,A,1017000.0,114300.0,69,retired,19,760000.0,saron,0,0.9,direct,2021,0.747,0.469,0.0598,0,0
M09657,TG,apartment,108.0,3.5,2005,4.0,B,627000.0,58000.0,49,employed,2,412000.0,fixed,10,2.52,direct,2022,0.657,0.463,0.179,0,0
M09658,ZH,apartment,111.0,3.0,1952,4.5,D,866000.0,96300.0,57,employed,2,375000.0,saron,0,0.99,indirect,2019,0.433,0.285,0.0386,0,0
M09659,LU,house,178.0,6.0,1926,29.8,E,744000.0,156000.0,45,self_employed,1,539000.0,fixed,5,1.17,indirect,2019,0.724,0.239,0.0404,0,0
M09660,SG,apartment,159.0,5.5,1996,5.9,D,993000.0,191400.0,62,employed,10,678000.0,fixed,10,1.38,direct,2019,0.683,0.235,0.0489,0,0
M09661,AG,apartment,65.0,3.0,1954,0.4,B,557000.0,130400.0,54,employed,4,359000.0,fixed,5,1.29,direct,2020,0.645,0.18,0.0355,0,0
M09662,TG,apartment,118.0,3.5,1964,0.5,D,740000.0,118900.0,44,employed,4,487000.0,saron,0,0.94,direct,2021,0.658,0.267,0.0385,0,0
M09663,TG,house,196.0,7.0,1916,12.5,E,855000.0,120900.0,37,employed,10,734000.0,fixed,10,1.35,direct,2020,0.858,0.465,0.082,0,0
M09664,SG,apartment,92.0,3.0,2008,0.5,A,757000.0,162700.0,45,employed,7,643000.0,fixed,5,1.01,indirect,2021,0.849,0.301,0.0399,0,0
M09665,SG,house,107.0,3.5,1993,0.7,A,802000.0,107600.0,59,employed,1,584000.0,fixed,5,2.43,direct,2022,0.728,0.376,0.1319,0,1
M09666,LU,apartment,115.0,4.5,2019,1.1,B,1056000.0,270400.0,53,employed,3,757000.0,fixed,10,2.52,direct,2022,0.717,0.192,0.0705,0,0
M09667,BE,apartment,109.0,4.5,1973,3.1,C,701000.0,178500.0,48,employed,16,450000.0,fixed,10,1.55,indirect,2021,0.642,0.165,0.0391,0,1
M09668,ZH,house,163.0,6.0,2022,2.6,A,2031000.0,181500.0,56,employed,1,1320000.0,fixed,5,2.37,indirect,2022,0.65,0.476,0.1724,0,1
M09669,AG,apartment,81.0,3.0,2008,7.1,A,501000.0,157500.0,35,employed,4,348000.0,fixed,10,1.23,indirect,2019,0.695,0.148,0.0272,0,0
M09670,AG,apartment,113.0,4.0,1933,3.8,C,769000.0,173500.0,44,employed,5,508000.0,fixed,5,1.18,direct,2020,0.661,0.191,0.0345,0,1
M09671,ZH,house,141.0,5.0,1934,2.4,E,1364000.0,187000.0,47,employed,3,1224000.0,saron,0,0.77,direct,2020,0.897,0.512,0.0504,0,0
M09672,LU,house,166.0,6.0,1944,13.6,D,1270000.0,255400.0,43,self_employed,30,819000.0,fixed,5,2.43,direct,2022,0.645,0.21,0.0779,0,0
M09673,TG,apartment,92.0,3.5,1940,4.5,G,431000.0,84100.0,61,retired,4,339000.0,fixed,10,2.64,indirect,2022,0.787,0.294,0.1064,0,0
M09674,BE,apartment,176.0,6.0,1946,1.6,D,1066000.0,191600.0,47,employed,15,764000.0,fixed,5,1.09,indirect,2021,0.717,0.274,0.0435,0,1
M09675,SG,apartment,77.0,2.5,1996,1.1,D,484000.0,90600.0,40,self_employed,2,377000.0,fixed,10,2.65,indirect,2022,0.779,0.301,0.1103,0,0
M09676,AG,apartment,105.0,3.5,1983,9.3,B,521000.0,117500.0,45,employed,7,396000.0,fixed,10,1.35,direct,2021,0.76,0.24,0.0455,0,0
M09677,TG,house,181.0,7.0,1919,7.9,D,1062000.0,175300.0,59,employed,13,709000.0,saron,0,1.46,indirect,2022,0.668,0.263,0.059,1,6
M09678,AG,apartment,167.0,6.0,1922,0.3,E,1212000.0,225700.0,39,employed,11,948000.0,fixed,5,1.2,direct,2021,0.782,0.305,0.0504,0,0
M09679,SG,house,118.0,4.5,1901,6.3,E,830000.0,215700.0,57,self_employed,13,634000.0,fixed,10,2.65,direct,2022,0.764,0.21,0.0779,0,0
M09680,BE,apartment,109.0,3.5,1976,9.0,C,589000.0,104900.0,39,self_employed,7,402000.0,saron,0,1.07,direct,2019,0.683,0.254,0.041,0,1
M09681,ZH,house,165.0,6.0,1927,0.7,G,1741000.0,173700.0,43,self_employed,0,1190000.0,saron,0,1.68,direct,2022,0.684,0.454,0.1151,0,0
M09682,BE,apartment,51.0,1.5,1995,7.1,D,290000.0,104200.0,36,employed,5,157000.0,fixed,10,2.58,direct,2022,0.541,0.103,0.0389,0,1
M09683,LU,house,161.0,5.5,1901,6.6,D,1200000.0,250800.0,46,employed,3,704000.0,saron,0,0.76,indirect,2020,0.587,0.188,0.0213,0,0
M09684,BE,house,167.0,5.5,2011,6.3,A,1308000.0,265600.0,57,self_employed,10,1006000.0,fixed,10,1.23,direct,2019,0.769,0.272,0.0466,0,0
M09685,AG,apartment,94.0,3.0,1947,6.9,D,543000.0,146000.0,43,employed,5,369000.0,saron,0,1.1,direct,2020,0.68,0.167,0.0278,0,2
M09686,AG,apartment,104.0,3.5,2002,3.2,B,678000.0,86200.0,49,self_employed,2,506000.0,saron,0,1.07,direct,2020,0.746,0.414,0.0628,0,0
M09687,TG,apartment,147.0,5.0,1968,17.8,D,552000.0,129900.0,42,employed,7,419000.0,fixed,5,1.21,direct,2020,0.759,0.23,0.039,0,0
M09688,ZH,apartment,133.0,4.5,2005,0.3,A,1661000.0,189900.0,45,self_employed,2,1160000.0,fixed,10,1.4,indirect,2019,0.698,0.411,0.0855,0,0
M09689,ZH,apartment,112.0,4.0,1966,4.2,D,1165000.0,90100.0,66,retired,2,969000.0,fixed,10,1.46,indirect,2021,0.832,0.809,0.157,1,3
M09690,ZH,apartment,127.0,4.0,1951,12.2,D,873000.0,143100.0,35,employed,1,635000.0,saron,0,0.89,direct,2021,0.727,0.308,0.0395,0,0
M09691,BE,house,206.0,7.5,2008,3.4,B,1571000.0,184500.0,43,employed,21,1239000.0,fixed,10,1.01,indirect,2020,0.789,0.49,0.0678,0,0
M09692,LU,apartment,81.0,3.5,1978,1.3,D,583000.0,153700.0,41,employed,21,422000.0,fixed,10,2.61,indirect,2022,0.724,0.19,0.0717,0,0
M09693,SO,apartment,82.0,3.5,1908,7.4,F,402000.0,121000.0,58,employed,3,273000.0,fixed,5,1.29,direct,2021,0.679,0.149,0.0291,0,0
M09694,AG,house,161.0,6.5,1980,10.4,B,965000.0,150800.0,58,employed,5,681000.0,fixed,10,1.21,direct,2020,0.706,0.306,0.0546,0,0
M09695,ZH,apartment,91.0,4.0,1952,3.8,D,865000.0,163200.0,45,employed,9,572000.0,saron,0,1.57,indirect,2022,0.661,0.228,0.055,0,1
M09696,ZH,house,183.0,6.0,1929,17.9,F,1368000.0,278300.0,45,employed,1,1031000.0,saron,0,1.7,direct,2022,0.754,0.263,0.063,0,0
M09697,BE,apartment,98.0,3.5,1981,13.8,D,431000.0,98600.0,37,self_employed,1,303000.0,fixed,10,1.47,direct,2019,0.703,0.208,0.0452,0,1
M09698,AG,house,174.0,6.5,1959,4.7,B,1182000.0,185300.0,43,employed,10,748000.0,fixed,10,1.28,direct,2021,0.633,0.266,0.0517,0,0
M09699,ZH,house,133.0,5.0,1919,5.9,E,1228000.0,107200.0,28,employed,1,828000.0,fixed,5,0.9,indirect,2021,0.674,0.507,0.0695,0,0
M09700,BE,house,110.0,4.0,1950,2.6,D,785000.0,110000.0,53,employed,1,524000.0,fixed,5,1.26,direct,2019,0.668,0.31,0.06,0,1
M09701,BE,apartment,155.0,5.5,1904,14.7,E,631000.0,116200.0,40,self_employed,2,392000.0,fixed,10,1.33,indirect,2019,0.621,0.223,0.0449,0,0
M09702,AG,house,113.0,4.0,1948,16.0,D,483000.0,119900.0,55,employed,19,295000.0,fixed,10,2.62,direct,2022,0.611,0.163,0.0645,0,0
M09703,LU,house,128.0,5.0,1952,1.7,D,1043000.0,125400.0,42,employed,3,867000.0,fixed,10,1.23,indirect,2020,0.831,0.52,0.085,0,0
M09704,BE,apartment,62.0,1.5,2008,4.8,A,452000.0,75500.0,51,employed,2,335000.0,fixed,10,1.34,indirect,2019,0.741,0.311,0.0595,0,1
M09705,ZH,house,234.0,9.0,1933,0.3,E,2744000.0,216600.0,53,self_employed,5,2045000.0,saron,0,0.8,indirect,2019,0.745,0.665,0.0755,0,1
M09706,BE,apartment,129.0,4.5,2002,2.8,C,845000.0,79700.0,29,employed,11,703000.0,fixed,5,2.36,indirect,2022,0.832,0.664,0.2082,1,7
M09707,AG,apartment,67.0,2.0,1954,17.0,D,294000.0,82900.0,52,employed,21,190000.0,fixed,10,1.37,indirect,2019,0.646,0.15,0.0314,0,0
M09708,BE,house,173.0,6.5,1968,4.3,C,848000.0,106600.0,50,employed,3,712000.0,fixed,5,1.0,direct,2021,0.84,0.505,0.0668,0,1
M09709,LU,house,222.0,7.0,2002,1.5,A,2437000.0,251400.0,49,employed,3,2193000.0,fixed,10,1.88,direct,2021,0.9,0.684,0.164,0,0
M09710,BE,house,132.0,5.5,2020,5.9,A,965000.0,202500.0,27,employed,1,685000.0,fixed,5,1.23,direct,2020,0.71,0.231,0.0416,0,0
M09711,ZH,apartment,73.0,3.5,2001,3.7,B,846000.0,156600.0,36,employed,11,711000.0,saron,0,0.77,direct,2021,0.84,0.344,0.035,0,0
M09712,AG,apartment,101.0,3.0,1920,7.2,F,645000.0,119800.0,37,employed,13,468000.0,fixed,10,1.59,direct,2020,0.726,0.27,0.0621,0,0
M09713,BE,apartment,128.0,4.0,1929,5.3,E,925000.0,106600.0,46,employed,7,614000.0,saron,0,0.85,direct,2021,0.664,0.375,0.049,0,0
M09714,TG,apartment,77.0,2.0,1998,3.6,B,432000.0,85800.0,46,employed,1,284000.0,fixed,5,1.14,indirect,2020,0.657,0.216,0.0377,0,0
M09715,ZH,apartment,107.0,4.0,2011,1.0,A,1348000.0,132900.0,40,employed,3,628000.0,fixed,10,2.68,indirect,2022,0.466,0.338,0.1266,0,1
M09716,ZH,house,109.0,3.5,2014,7.4,A,1106000.0,184000.0,56,employed,3,935000.0,fixed,5,0.96,indirect,2021,0.845,0.386,0.0488,0,0
M09717,AG,house,128.0,5.0,1915,16.1,E,663000.0,84400.0,42,employed,3,530000.0,saron,0,1.18,direct,2019,0.799,0.462,0.0741,0,0
M09718,BE,apartment,116.0,4.0,1980,2.7,D,721000.0,90600.0,54,employed,1,483000.0,saron,0,0.83,indirect,2020,0.67,0.348,0.0442,0,0
M09719,BE,house,135.0,5.0,2012,18.9,A,710000.0,91400.0,41,employed,13,630000.0,saron,0,0.86,indirect,2021,0.887,0.537,0.0593,1,5
M09720,BE,apartment,118.0,5.0,2001,16.6,A,597000.0,141900.0,41,self_employed,0,444000.0,fixed,10,1.26,direct,2021,0.744,0.22,0.0394,0,0
M09721,ZH,apartment,77.0,3.0,1918,8.0,G,649000.0,187100.0,47,employed,4,471000.0,saron,0,0.97,direct,2020,0.726,0.174,0.0244,0,1
M09722,BE,apartment,72.0,2.0,2015,5.5,A,345000.0,70500.0,49,employed,7,263000.0,fixed,10,1.18,direct,2020,0.762,0.267,0.044,0,0
M09723,BE,apartment,101.0,3.5,1920,0.6,G,517000.0,74800.0,49,employed,3,367000.0,saron,0,0.98,direct,2020,0.71,0.334,0.0481,0,0
M09724,LU,apartment,100.0,4.0,1920,2.2,F,666000.0,271000.0,41,employed,16,513000.0,saron,0,1.51,direct,2022,0.77,0.136,0.0286,0,0
M09725,TG,house,117.0,4.5,1930,0.6,E,599000.0,92600.0,44,employed,20,509000.0,fixed,10,2.4,direct,2022,0.85,0.418,0.1319,0,0
M09726,ZH,house,148.0,5.0,1902,5.5,G,1405000.0,300000.0,59,employed,7,1107000.0,saron,0,0.77,direct,2020,0.788,0.269,0.0284,0,0
M09727,ZH,apartment,96.0,3.5,1942,10.5,E,776000.0,148000.0,25,employed,10,491000.0,fixed,5,1.05,direct,2019,0.633,0.218,0.0348,0,0
M09728,ZH,apartment,113.0,3.5,2000,1.5,B,1241000.0,314900.0,57,employed,1,725000.0,fixed,5,1.22,direct,2019,0.584,0.155,0.0281,0,1
M09729,BE,apartment,97.0,3.5,2004,9.2,B,481000.0,140900.0,45,employed,2,359000.0,fixed,5,1.03,direct,2019,0.746,0.18,0.0262,0,0
M09730,TG,apartment,132.0,5.0,1917,11.6,E,581000.0,124500.0,25,employed,7,468000.0,saron,0,0.95,direct,2021,0.806,0.278,0.0357,1,11
M09731,ZH,house,141.0,5.0,1971,4.5,C,1888000.0,138200.0,53,employed,0,1306000.0,saron,0,0.79,indirect,2019,0.692,0.632,0.0747,0,0
M09732,SG,apartment,83.0,3.0,1918,3.9,D,518000.0,87300.0,35,employed,4,410000.0,fixed,5,1.21,direct,2021,0.792,0.344,0.0568,1,5
M09733,AG,house,160.0,6.5,1953,17.2,D,718000.0,193000.0,43,employed,10,510000.0,saron,0,1.42,indirect,2022,0.71,0.18,0.0375,0,0
M09734,ZH,apartment,95.0,3.0,2022,6.9,A,1175000.0,146600.0,49,employed,12,737000.0,fixed,10,2.26,indirect,2022,0.627,0.332,0.1136,0,0
M09735,BE,apartment,81.0,3.0,1938,11.4,D,468000.0,160700.0,41,self_employed,15,333000.0,saron,0,0.91,direct,2021,0.712,0.141,0.0189,0,0
M09736,ZH,apartment,80.0,3.0,1910,7.7,E,706000.0,115200.0,40,employed,2,523000.0,fixed,5,2.2,direct,2022,0.741,0.319,0.0999,0,1
M09737,AG,apartment,78.0,3.0,1983,1.0,B,528000.0,99300.0,44,employed,20,356000.0,fixed,5,1.2,indirect,2021,0.674,0.235,0.043,0,0
M09738,BE,apartment,152.0,5.0,1962,0.3,E,819000.0,214000.0,41,self_employed,3,409000.0,fixed,5,1.17,direct,2021,0.499,0.134,0.0224,0,0
M09739,SG,house,151.0,5.5,2016,1.1,A,1379000.0,199200.0,47,employed,9,927000.0,fixed,10,1.43,direct,2019,0.672,0.304,0.0665,0,0
M09740,AG,apartment,74.0,2.5,1939,5.7,C,410000.0,138100.0,46,employed,5,278000.0,fixed,5,1.17,direct,2019,0.678,0.133,0.0236,0,1
M09741,BE,house,158.0,6.0,1934,3.2,F,1144000.0,250700.0,53,self_employed,3,726000.0,fixed,10,2.4,direct,2022,0.635,0.19,0.0695,0,0
M09742,ZH,apartment,100.0,4.0,1906,1.7,F,1051000.0,219900.0,38,employed,5,696000.0,saron,0,0.96,direct,2021,0.662,0.206,0.0304,0,0
M09743,ZH,apartment,82.0,3.0,1986,5.7,C,903000.0,156100.0,39,self_employed,9,584000.0,fixed,10,1.32,direct,2021,0.647,0.245,0.0494,0,1
M09744,BE,apartment,87.0,2.0,1922,5.8,F,498000.0,86400.0,36,employed,5,374000.0,fixed,10,1.24,direct,2019,0.751,0.306,0.0537,0,0
